numeros,articles,titre,persee_id,auteurlabel,personne_idLabel,year_of_birth,year_of_death,sex_or_genderLabel
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_5#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_5_293670#Web,Les origines de la civilisation andine : le Pérou central et les interactions régionales anciennes,60103,Richard S. MacNeish,Richard MacNeish,1918,2001,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_5#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_5_293671#Web,Note complémentaire,264362,Olivier Dollfus,Olivier Dollfus,1931,2005,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_5#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_5_293672#Web,Problèmes de préhistoire brésilienne,31258,Annette Laming-Emperaire,Annette Laming-Emperaire,1917,1977,féminin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293677#Web,L'âge de Keynes aux États-Unis et sa fin dans le monde,29965,Serge-Christophe Kolm,Serge-Christophe Kolm,1932,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293679#Web,Les prêteurs juifs de Venise au Moyen Âge,29763,Reinhold Mueller,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293680#Web,Le lobby Colbert : un royaume ou une affaire de famille ?,257524,Daniel Dessert,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293680#Web,Le lobby Colbert : un royaume ou une affaire de famille ?,29257,Jean-Louis Journet,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293681#Web,"Les milieux du commerce, l'esprit de système et le pouvoir à la veille de la Révolution",279354,Jean-Pierre Hirsch,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293683#Web,« Économie paysanne » et « féodalité byzantine »,275506,Évelyne Patlagean,Évelyne Patlagean,1932,2008,féminin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293684#Web,Un « modèle septentrional » : les campagnes parisiennes (XVIe-XVIIe siècles),237994,Emmanuel Le Roy Ladurie,Emmanuel Le Roy Ladurie,1929,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293685#Web,Structures d'un marché de draperie dans le Languedoc au milieu du XVIe siècle,257753,Robert Descimon,Robert Descimon,1946,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293686#Web,"Création et développement des marchés chez les Beembé, 1870-1911",29743,A. Massala,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293686#Web,"Création et développement des marchés chez les Beembé, 1870-1911",47231,Georges Dupré,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1477_0000_003#Web,Notes sur les leçons monétaires de l'histoire,29965,Serge-Christophe Kolm,Serge-Christophe Kolm,1932,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1482_0000_005#Web,"Geneviève Massa-Gllle, Histoire des emprunts de la Ville de Paris (1814-1875)",29167,Alain Plessis,Alain Plessis,1932,2010,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1484_0000_001#Web,"Jean Bouvier, Un siècle de banque française, les contraintes de l'État et les incertitudes des marchés",30073,René Girault,René Girault,1929,1999,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1489_0000_000#Web,"François Caron, Histoire de l'exploitation d'un grand réseau, la Compagnie du Chemin de Fer du Nord (1846-1937)",256104,Jean Bouvier,Jean Bouvier,1920,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1492_0000_005#Web,Réponse à Jean Bouvier.,30496,François Caron,François Caron,1931,2014,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1495_0000_003#Web,"Jacques Thobie, Phares ottomans et emprunts turcs (1904-1961). Un type de règlement financier international dans le cadre des traités",51971,Raymond Poidevin,Raymond Poidevin,1928,2000,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1496_0000_004#Web,"Patrick Fridenson, Histoire des Usines Renault. t.I : Naissance de la grande entreprise, 1898-1939",51912,Jacques Marseille,Jacques Marseille,1945,2010,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1497_0000_002#Web,"Emma Rothschild, Paradise lost, decline of the Auto-Industrial Age",276806,Jean Heffer,Jean Heffer,1933,2019,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1498_0000_004#Web,Quelques travaux récents du C.R.I.S.P. sur le capitalisme belge d'aujourdhui.,256104,Jean Bouvier,Jean Bouvier,1920,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1500_0000_011#Web,"Dietrich von Delhaes-Guenther, Industrialisierung in Südbrasilien. Die Deutsche Einwanderung und die Anfänge der Industrialisierung in Rio Grande do Sul",253871,Frédéric Mauro,Frédéric Mauro,1921,2001,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1502_0000_004#Web,"Sociétés villageoises. Auto-développement et intercoopération (Colloque international de Haïfa, 13-18 mai 1973, actes recueillis par Henri Desroche, Maurice Konopnicki, Yehouda H. Landau et Placide Rambaud)",365527,Paul Dumont,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1504_0000_001#Web,"Erik Egnell et Michel Peissik, L'U.R.S.S., l'entreprise face à l'État",29901,Basile Kerblay,Basile Kerblay,1920,2004,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1505_0000_008#Web,"J. Wilczynski, Technology in Comecon. Acceleration of Technological Progress through Economic Planning and the Market",29169,Marie Lavigne,Marie Lavigne,1935,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1507_0000_001#Web,"Jean Lhomme, Pour une sociologie de la connaissance économique",256104,Jean Bouvier,Jean Bouvier,1920,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1508_0000_004#Web,"Jacques Wolff, Les grandes œuvres économiques, I.  De Xénophon à Adam Smith",256104,Jean Bouvier,Jean Bouvier,1920,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1509_0000_001#Web,"J. Weiller et G. Dupuigrenet-DEsroussilles, Les cadres sociaux de la pensée économique",60024,Dorothée Rivaud-Danset,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1511_0000_001#Web,"A. Weintraub, E. Schwartz et R. Aronson (dir.), The Economic Growth Controversy",26504,Bernard Cazes,Bernard Cazes,1927,2013,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1511_0000_003#Web,"John H. Goldthorpe, David Luckwood, Frank Bechhoffer et Jennifer Platt, L'ouvrier de l'abondance",229540,Pierre Souyri,Pierre Souyri,1925,1979,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293687_t1_1513_0000_001#Web,"Bill Warren, « Myths of under development », New Left review, sept.-oct. 1973, n° 81, pp. 3-44Arghiri Emmanuel, « Myths of development versus myths of development », New Left review, mai-juin 1974, n° 85, pp. 61-82.",229540,Pierre Souyri,Pierre Souyri,1925,1979,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293689#Web,La population scolaire en 1789. Les extravagances statistiques du ministre Villemain,29584,Paul Pressly,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293689#Web,La population scolaire en 1789. Les extravagances statistiques du ministre Villemain,38557,Dominique Julia,Dominique Julia,1940,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293690#Web,Bourses d'études et mobilité sociale en France à la veille de la Révolution. Bourses et boursiers du collège Louis-le-Grand (1762-1789),30535,Harvey Chisick,Harvey Chisick,1946,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293692#Web,Statistique et démographie historique,257727,Alain Croix,Alain Croix,1944,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1975_num_30_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1975_num_30_6_293692#Web,Statistique et démographie historique,30196,Jacques Dupaquier,Jacques Dupâquier,1922,2010,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293698#Web,Le suicide au Moyen Âge,215007,Jean-Claude Schmitt,Jean-Claude Schmitt,1946,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293699#Web,Mourir à Paris (XVIe-XVIIe-XVIIIe siècles),275213,Pierre Chaunu,Pierre Chaunu,1923,2009,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293700#Web,"Les arts de mourir, 1450-1600",256698,Roger Chartier,Roger Chartier,1945,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293701#Web,« La Mémoire de la Mort » : recherche sur la place des arts de mourir dans la Librairie et la lecture en France aux XVIIe et XVIIIe siècles,275336,Daniel Roche,Daniel Roche,1935,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293702#Web,"Les attitudes devant la mort : problèmes de méthode, approches et lectures différentes (note critique)",269157,Michel Vovelle,Michel Vovelle,1933,2018,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293703_t1_0133_0000_003#Web,"Louis-Vincent Thomas, Anthropologie de la mort",275336,Daniel Roche,Daniel Roche,1935,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293703_t1_0136_0000_000#Web,A propos de deux colloques récents sur la mort,29329,Bernard Vogler,Bernard Vogler,1935,2020,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293703_t1_0140_0000_002#Web,"Jean Baechler, Les suicides, préface de Raymond Aron",215007,Jean-Claude Schmitt,Jean-Claude Schmitt,1946,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293703_t1_0143_0000_001#Web,"Le Origini dell'Università, testi a cura di Girolamo ARNALDI",43757,Jacques Verger,Jacques Verger,1943,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293703_t1_0144_0000_001#Web,"A. Demoustier, « Les catalogues du personnel de la province de Lyon en 1587, 1606 et 1636 ». Tiré à part de I.H.S.I Archivum historicum Sodetatis Jesu, XLII (1973), XLI (1974)",38557,Dominique Julia,Dominique Julia,1940,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293703_t1_0146_0000_001#Web,"W. Frijhoff, D. Julia, École et société dans la France d'Ancien Régime, quatre exemples : Auch, Avallon, Condom et Gisors",245986,Jean-Claude Chamboredon,Jean-Claude Chamboredon,1938,2020,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293703_t1_0152_0000_002#Web,"J. Morange et J.-F Chassaing, Le mouvement de réforme de l'enseignement en France, 1760-1798",38557,Dominique Julia,Dominique Julia,1940,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293703_t1_0155_0000_002#Web,"The school of the French Revolution : a documentary history of the College of Louis-Le-Grand and its director Jean-Francois Champagne, 1762-1814, edited and translated by R. R. Palmer",38557,Dominique Julia,Dominique Julia,1940,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293703_t1_0157_0000_001#Web,Université et société dans l'Angleterre moderne,256607,Guy Boquet,Guy Boquet,1915,2010,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293703_t1_0165_0000_001#Web,"Terry Nichols Clark, Prophets and Patrons. The French University and the emergence of the social Sciences",35176,Maurice Agulhon,Maurice Agulhon,1926,2014,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293703_t1_0166_0000_001#Web,"Michel Salines, Pédagogie et éducation. Évolution des idées et des pratiques contemporaines",30025,Pascale Gruson,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293703_t1_0168_0000_002#Web,"Pierre Deyon, Le temps des prisons. Essai sur l'histoire de la délinquance et les origines du système pénitentiaireMichel Foucault, Surveiller et punir. Naissance de la prison",238042,André Zysberg,André Zysberg,1947,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293703_t1_0175_0000_001#Web,"Arlette Farge, Le vol d'aliments à Paris au XVIIIe siècle",238042,André Zysberg,André Zysberg,1947,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293703_t1_0176_0000_003#Web,"Images du peuple au XVIIIe siècle (Centre Aixois d'Éudes et de Recherches sur le XVIIIe siècle. Colloque 6, Aix-en-Provence, 25/26 oct. 1969)",275336,Daniel Roche,Daniel Roche,1935,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293704#Web,"Michelet, les morts et l'année 1842. Misère de l'histoire : l'historien aux prises avec l'historicisme",30493,Michel Crouzet,Michel Crouzet,1928,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293705#Web,Le travail de la mort,198453,Claudine Herzlich,Claudine Herzlich,1932,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_1_293706#Web,"Fataa, fa'a, fo'o'a : « dire », « faire », « parfaire » : conceptualisation et effectuation de pratiques rituelles mélanésiennes (Fataleka, Salomon orientales)",30103,Remo Guidieri,Remo Guidieri,1940,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_2_293712#Web,La naissance du système bureaucratique en URSS,30157,Marc Ferro,Marc Ferro,1924,2021,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_2_293713_t1_0268_0000_000#Web,En Russie : Bundisme et Sionisme.,365563,Robert Paris,Robert Paris,1937,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_2_293713_t1_0269_0000_001#Web,"J. Baynac, L. Engelstein, R. Girault, E. L. Keenan et A. Yassour, Sur 1905",30584,Simone Blanc,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_2_293713_t1_0270_0000_001#Web,"Marcel Liebman, Le léninisme sous Lénine, 2 vol.",229540,Pierre Souyri,Pierre Souyri,1925,1979,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_2_293713_t1_0272_0000_001#Web,"Paul Avrich, La tragédie de Cronstadt, 1921",229540,Pierre Souyri,Pierre Souyri,1925,1979,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_2_293713_t1_0273_0000_002#Web,"Roy Medvedev, Le stalinisme. Origines, histoire, conséquences",229540,Pierre Souyri,Pierre Souyri,1925,1979,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_2_293713_t1_0276_0000_000#Web,"David Rousset, La société éclatée. De la première à la seconde révolution mondiale",229540,Pierre Souyri,Pierre Souyri,1925,1979,masculin
http://data.persee.fr/issue/ahess_0395-2649_1976_num_31_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1976_num_31_2_293713_t1_0280_0000_002#Web,"Alexandre Soljénitsyne, L'Archipel du Goulag, 2 vol.",229540,Pierre Souyri,Pierre Souyri,1925,1979,masculin
